timestamp,source_ip,destination_ip,attack_type,risk
2026-03-16 00:20:13.981373,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:20:16.938322,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:20:20.144647,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:20:20.165494,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:20:20.444569,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:20:20.461183,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:20:20.744381,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:20:26.219475,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:26.233268,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:26.249819,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:26.266010,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:26.281828,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:26.295687,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:26.310658,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:26.509078,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:20:26.525576,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:20:26.542806,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:20:26.557596,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:20:27.646988,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:20:27.670962,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:20:27.683921,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:20:27.700040,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:20:27.724135,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:20:29.731044,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:20:29.762849,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:20:41.669610,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:20:41.704704,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:20:46.929048,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:20:48.755610,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:20:48.775782,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:20:48.811859,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:20:48.829748,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:20:48.859950,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:20:48.892931,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:20:50.186254,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:20:50.204222,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:20:57.844824,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:20:57.886690,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:20:57.910023,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:20:57.939556,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:03.469797,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:21:03.487571,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:21:03.776283,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:21:03.793170,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:21:04.075970,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.377047,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:10.635507,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.667834,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.693908,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:10.711188,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:10.735851,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.755744,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:10.773305,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.790453,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.807815,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:10.834283,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:10.853854,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.871169,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:21:10.888452,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.904342,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:10.966579,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:10.990861,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.016757,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.055977,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:11.081241,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:11.106775,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.130772,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:11.157439,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.341256,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:11.366237,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.389135,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.417128,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.437256,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.457948,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.482007,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:11.504845,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.622340,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:11.693775,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:11.939357,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:11.960081,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:12.754006,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:12.768931,20.106.86.13,192.168.1.9,DoS,LOW
2026-03-16 00:21:12.785056,192.168.1.9,20.106.86.13,DoS,CRITICAL
2026-03-16 00:21:17.503300,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:21:23.791883,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:21:23.809173,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:21:23.831555,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:21:23.850756,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:21:23.870557,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:21:23.890475,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:21:24.050831,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:21:24.068840,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:21:24.090249,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:21:24.107498,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:21:28.198984,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:28.217472,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:28.236735,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:21:28.255018,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:28.269765,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:31.140323,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:21:31.155915,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:21:33.805606,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:21:33.864335,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:21:37.754809,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:21:37.772414,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:21:38.053183,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:21:38.068309,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:21:38.367848,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:21:46.933950,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:21:51.631733,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:21:51.649602,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:21:55.144242,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:55.195622,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:55.232023,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-16 00:21:55.254544,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:21:55.439301,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-16 00:21:56.217798,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:21:58.167320,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:58.188192,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:58.208044,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:21:58.220208,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:21:58.235357,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:12.103386,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:22:12.118841,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:22:16.943736,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:22:18.907257,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:22:18.932327,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:22:26.792996,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:22:26.808801,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:22:26.824547,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:22:26.835925,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:22:26.850813,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:22:26.867412,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:22:27.095240,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:22:27.143428,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:22:27.163578,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:22:27.178777,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:22:27.492142,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:27.699124,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:27.715614,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:28.329063,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:28.344702,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:28.360277,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:22:28.377601,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:28.392987,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:29.027417,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:29.134013,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:29.150368,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:29.745510,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:29.778297,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:29.814589,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:29.967470,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:30.607182,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:22:31.114906,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:31.779382,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:31.796101,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:32.583699,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:22:32.598524,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:22:35.658960,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:35.699236,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:37.696534,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:37.715216,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:39.855157,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:39.876776,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:41.662647,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:41.849331,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:42.084287,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:22:42.098885,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:22:42.377304,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:22:42.394267,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:22:42.676986,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:22:43.659917,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:43.827148,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:45.677648,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:45.741794,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:22:45.861712,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:47.740881,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:47.825557,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:49.462015,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:22:49.475426,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:22:49.498748,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:22:49.538681,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:22:49.559198,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:22:49.575151,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:22:51.656975,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:51.831369,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:53.070788,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:22:53.083000,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:22:54.081367,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:54.095378,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:54.713378,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:54.943936,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:54.975023,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:55.717484,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:56.872171,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:22:56.947681,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:22:57.796882,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:22:59.593089,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:59.673804,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:59.704713,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:22:59.724029,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:22:59.742950,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:00.862753,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:00.931431,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:01.042995,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:23:02.838568,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:02.895138,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:04.843553,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:04.890829,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:07.008350,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:07.026193,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:08.831137,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:08.889988,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:10.952199,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:10.965633,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:12.844021,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:12.889339,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:13.827940,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:23:13.841024,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:23:14.829232,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:15.052660,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:16.835149,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:16.902841,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:18.830782,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:20.994250,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:22.607679,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:23:22.626127,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:23:22.639339,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:23:22.651414,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:23:22.675141,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:23:22.689516,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:23:22.834092,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:22.927455,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:23:22.938548,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:23:22.959239,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:23:22.974091,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:23:23.168549,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:24.826137,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:24.888121,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:26.832876,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:26.909863,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:28.639610,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:28.656300,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:28.671386,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:23:28.685178,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:28.701060,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:28.854956,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:28.888789,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:30.900553,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:23:31.018045,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:32.837610,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:32.890996,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:34.016508,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:23:34.029566,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:23:34.513211,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:23:34.548707,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:23:34.835059,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:34.893158,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:36.837188,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:36.892567,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:38.838336,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:38.891178,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:40.837970,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:40.905438,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:43.012072,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:43.023990,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:44.833479,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:45.004714,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:46.836753,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:47.157210,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:49.004554,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:50.779303,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:23:50.794224,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:23:50.844241,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:51.008360,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:51.073833,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:23:51.087254,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:23:51.371750,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:23:52.863687,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:23:53.019210,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:23:53.253782,192.168.1.9,192.168.1.1,DoS,CRITICAL
2026-03-16 00:23:53.268742,192.168.1.9,192.168.1.1,DoS,CRITICAL
2026-03-16 00:23:55.532779,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:23:55.556518,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:23:55.584637,192.168.1.1,192.168.1.9,DoS,LOW
2026-03-16 00:23:55.603402,192.168.1.1,192.168.1.9,DoS,LOW
2026-03-16 00:23:58.821842,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:58.838172,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:58.850352,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:23:58.866480,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:23:58.879583,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:01.067694,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:24:14.978035,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:24:14.990908,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:24:19.560557,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:24:19.595131,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:24:20.560404,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:24:20.573764,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:24:20.596993,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:24:20.613170,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:24:20.627402,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:24:20.650310,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:24:22.531683,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:24:22.545488,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:24:22.558826,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:24:22.574394,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:24:22.587405,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:24:22.601779,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:24:22.832955,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:24:22.845533,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:24:22.858669,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-16 00:24:22.878277,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-16 00:24:29.117818,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:29.130028,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:29.142680,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:24:29.154228,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:29.167329,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:30.997587,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:24:35.903479,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:24:35.918025,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:24:45.143273,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:24:45.155086,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:24:45.457942,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:24:45.473812,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-16 00:24:45.756202,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-16 00:24:55.942479,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-16 00:24:55.960641,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-16 00:24:58.729560,192.168.1.3,192.168.1.255,DoS,LOW
2026-03-16 00:24:58.749989,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:24:58.874156,192.168.1.3,239.255.255.250,DoS,LOW
2026-03-16 00:24:58.887208,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:24:59.281556,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:59.295106,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:59.309043,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-16 00:24:59.323444,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:59.340224,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-16 00:24:59.939105,192.168.1.3,224.0.0.251,DoS,LOW
2026-03-16 00:24:59.961610,192.168.1.3,224.0.0.251,DoS,LOW
